data,valor
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-01,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-02,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-03,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-04,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-05,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-06,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-07,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-08,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-09,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-10,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-11,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-12,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-13,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
2022-05-14,1
